1,0.0,9.7
2,6.191763298741789,9.7
3,9.349978135683907,9.7
4,7.6046488836895785,9.7
5,-0.04155545838081796,9.7
6,-7.396871591785492,9.7
7,-10.38886459520434,9.7
8,8.394202592925105,9.7
9,8.020203467497756,9.7
10,8.964645703425422,9.7
11,8.964645703425418,9.7
12,7.816039693713734,9.7
13,10.282265810662231,9.7
14,7.550446111888513,9.7
15,8.612820439189404,9.7
16,8.802530140493136,9.7
17,8.043691335278215,9.7
18,9.826962527533286,9.7
19,7.740155813192236,9.7
20,10.471975511965969,9.7
21,7.891923574235234,9.7
22,9.004312277334382,9.7
23,8.423110737885684,9.7
24,8.11957521579971,9.7
25,10.273642642421159,9.7
26,7.853981633974484,9.7
27,10.130498049619256,9.7
28,8.012647929610326,9.7
29,7.615982190520711,9.7
30,9.235700625136658,9.7
31,8.091981077428256,9.7
32,8.271342976842696,9.7
33,9.97873028857628,9.7
34,8.36964709479099,9.7
35,10.054614169097762,9.7
36,7.398678350845527,9.7
37,9.485485065186575,9.7
38,8.043691335278211,9.7
39,8.61282043918941,9.7
40,9.10606566257911,9.7
41,8.131647651337216,9.7
42,1.163552834662886,9.7
43,7.5504461118885144,9.7
44,9.789020587272548,9.7
45,8.131647651337216,9.7
46,9.068123722318367,9.7
47,8.726646259971647,9.7
48,7.967807454756723,9.7
49,10.016672228837013,9.7
50,8.052314503519295,9.7
51,10.097976386538619,9.7
52,8.144869842640201,9.7
53,9.100645385398995,9.7
54,9.183756302160647,9.7
55,7.895537092355299,9.7
56,7.812426175593658,9.7
57,8.851312635114091,9.7
58,9.391533594064734,9.7
59,8.103314384259384,9.7
60,10.054614169097768,9.7
61,7.816039693713734,9.7
62,10.075309772876349,9.7
63,8.171314225246189,9.7
64,8.498994618407167,9.7
65,8.878414021014624,9.7
66,7.702213872931503,9.7
67,10.282265810662254,9.7
68,7.816039693713738,9.7
69,9.978730288576273,9.7
70,9.940788348315548,9.7
71,7.322794470324036,9.7
72,9.333717304143585,9.7
73,7.929865514495968,9.7
74,8.924979129516458,9.7
75,9.485485065186575,9.7
76,8.528313390426838,9.7
77,10.035643198967394,9.7
78,7.5504461118885144,9.7
79,9.637252826229572,9.7
80,7.853981633974479,9.7
81,9.083645425152307,9.7
82,8.726646259971647,9.7
83,8.081633275538966,9.7
84,9.40960118466508,9.7
85,8.686979686062678,9.7
86,8.290313946973068,9.7
87,10.035643198967376,9.7
88,7.664271932670752,9.7
89,10.054614169097768,9.7
90,7.972981355701368,9.7
91,9.281978294697119,9.7
92,8.536936558667916,9.7
93,8.567979964335802,9.7
94,9.713136706751055,9.7
95,7.891923574235223,9.7
96,10.154642920694268,9.7
97,7.740155813192257,9.7
98,7.702213872931503,9.7
99,10.273642642421159,9.7
100,7.740155813192243,9.7
101,10.092556109358512,9.7
102,8.005749395017476,9.7
103,9.10606566257911,9.7
104,8.845645981698539,9.7
105,7.933314781792408,9.7
106,9.637252826229558,9.7
107,7.734981912247597,9.7
108,9.864904467794037,9.7
109,8.195459096321208,9.7
110,9.321644868606079,9.7
111,8.84047208075389,9.7
112,8.005749395017455,9.7
113,9.321644868606079,9.7
114,9.523427005447317,9.7
115,8.347226857364184,9.7
116,9.485485065186575,9.7
117,7.929865514495975,9.7
118,9.902846408054781,9.7
119,7.51250417162776,9.7
120,9.295775363882841,9.7
121,8.233401036581942,9.7
122,8.271342976842694,9.7
123,9.14400760283986,9.7
124,7.664271932670758,9.7
125,9.940788348315525,9.7
126,10.194309494603244,9.7
127,7.360736410584782,9.7
128,9.751078647011793,9.7
129,8.290313946973079,9.7
130,8.61282043918941,9.7
